"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","date_registration.x","date_unregistration.x","date_registration.y","date_unregistration.y"
"831",644343,1,NA,3.2875,NA,3.45,1.25,NA,4.51694915254237,1,1,NA,10.2033898305085,NA,1.5,1.84158415841584,1,66.3333333333333,65.4,"M","South West Region","Lower Than A Level","90-100%","0-35",0,120,"N","Pass",-136,NA,-136,NA
"832",644361,2.4,2,6.37007874015748,NA,16.6258992805755,1.875,1.81818181818182,7.4353982300885,2.55555555555556,1.55555555555556,1.375,11.1809954751131,NA,1.71111111111111,2.42566191446029,1.48484848484848,85.5714285714286,85.4,"F","North Western Region","Lower Than A Level","40-50%","35-55",0,120,"N","Pass",-148,NA,-148,NA
"833",644369,NA,NA,2.77586206896552,NA,2.78723404255319,1,1.5,2.43820224719101,1.33333333333333,1,NA,12.8888888888889,NA,1.6304347826087,1.30612244897959,1,78.1428571428571,77.6,"M","Wales","Lower Than A Level","70-80%","0-35",0,150,"N","Pass",-8,NA,-8,NA
"834",644430,NA,NA,2.81818181818182,NA,3.21052631578947,1,1,3.96296296296296,1,1,NA,NA,NA,1.16666666666667,1.73684210526316,1.4,NA,66,"F","East Anglian Region","Lower Than A Level","40-50%","0-35",0,120,"N","Fail",-15,NA,-15,NA
"835",644450,2.8,3,3.40926640926641,NA,5.83568075117371,2,1.36585365853659,6.27648114901257,2,1.63157894736842,1.15217391304348,7.57894736842105,NA,1.11363636363636,1.7984693877551,1.23880597014925,86.5714285714286,91.6,"M","East Midlands Region","Lower Than A Level","40-50%","0-35",0,60,"N","Distinction",-153,NA,-153,NA
"836",644508,1,NA,3.69798657718121,NA,6.07758620689655,2.6,1.66666666666667,4.65193370165746,1,1,NA,14.6298701298701,NA,1.2962962962963,1.84408602150538,1.46153846153846,73.8571428571429,85.4,"F","South Region","Lower Than A Level","40-50%","0-35",0,60,"N","Pass",-107,NA,-107,NA
"837",644761,NA,NA,3.38934426229508,NA,6.02797202797203,1.33333333333333,1.38095238095238,6.57466063348416,4.25,1,1.5,8.16304347826087,NA,1.25,1.71641791044776,1.56521739130435,89.7142857142857,88,"M","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",-129,NA,-129,NA
"838",644784,NA,NA,3.58041958041958,NA,7.03333333333333,1.25,1.57142857142857,6.13157894736842,4.4,1,1.33333333333333,10.4303797468354,NA,1.55882352941176,2.04807692307692,1.67647058823529,80.7142857142857,70.75,"M","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",-147,NA,-147,NA
"839",644791,4.16666666666667,1,3.50743494423792,NA,4.68032786885246,1.16666666666667,1,6.77777777777778,2.75,1.83333333333333,1.27272727272727,7.89393939393939,NA,1.07317073170732,1.71646341463415,1.3125,89.1428571428571,87.2,"M","East Midlands Region","Lower Than A Level","20-30%","35-55",0,60,"N","Pass",-150,NA,-150,NA
"840",644818,3.66666666666667,1,1.95744680851064,NA,4.28571428571429,1.75,3.1,5.95801526717557,2.24,1,1.125,28.032967032967,NA,1.04545454545455,1.34939759036145,1.26086956521739,98.2857142857143,85.6,"M","Scotland","Lower Than A Level","20-30%","35-55",0,60,"N","Pass",-94,NA,-94,NA
"841",644847,4,1,2.27044025157233,NA,3.89814814814815,1.33333333333333,3.1,4.20703125,2,1.25,1,8,NA,1.45454545454545,1.68508287292818,1.34782608695652,78.7142857142857,67.5,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,150,"N","Pass",-153,NA,-153,NA
"842",644871,NA,NA,2.22222222222222,NA,5.1,1,NA,6.36363636363636,1,1,NA,NA,NA,1.44444444444444,1.32,1,NA,72,"M","North Region","A Level or Equivalent","10-20","0-35",0,60,"N","Withdrawn",-148,12,-148,12
"843",644936,1,NA,4.6551724137931,NA,3.30357142857143,1,1.25,6.91869918699187,NA,1.66666666666667,NA,10.4259259259259,NA,1.14285714285714,1.76237623762376,1.2,82.2857142857143,62.8,"F","South East Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",-81,NA,-81,NA
"844",644974,3.5,NA,3.59074733096085,NA,3.37229437229437,1,NA,3.26241134751773,7.2,1,1.35483870967742,5.64044943820225,NA,1.225,1.77179487179487,1.26530612244898,94.2857142857143,85.6,"M","London Region","A Level or Equivalent","80-90%","35-55",0,120,"N","Distinction",-155,NA,-155,NA
"845",645003,NA,NA,3.31034482758621,NA,3.06666666666667,1.66666666666667,NA,9.26168224299065,8,1,1.5,10.2857142857143,NA,1.75,1.85074626865672,1.28571428571429,63,80.3333333333333,"M","North Region","Lower Than A Level","10-20","0-35",0,60,"N","Fail",-41,NA,-41,NA
"846",645020,NA,NA,2.21666666666667,NA,4.34814814814815,1.6,1,3.38974358974359,1.90909090909091,1,2,7.85148514851485,NA,1.14814814814815,1.58962264150943,1.24,70.2857142857143,69.2,"M","Ireland","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",-98,NA,-98,NA
"847",645078,2.5,NA,1.97945205479452,NA,3.62962962962963,1,1.3,7.50798722044728,2.83333333333333,1,1.15384615384615,10.6382978723404,NA,1.07142857142857,1.66812227074236,1.29166666666667,89.2857142857143,88,"M","South East Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Distinction",-86,NA,-86,NA
"848",645145,NA,NA,2.43478260869565,NA,3.875,1,3,1.57142857142857,1,1,NA,1,NA,1.33333333333333,1.64102564102564,1,NA,48.6666666666667,"M","South East Region","Lower Than A Level","60-70%","0-35",0,120,"N","Fail",-141,NA,-141,NA
"849",645366,NA,NA,2.41025641025641,NA,4.20689655172414,1.16666666666667,3,4.89583333333333,1.71428571428571,1,1.5,9.44444444444444,NA,1.45454545454545,2.32608695652174,1.16666666666667,NA,70,"M","North Western Region","Lower Than A Level","10-20","35-55",0,60,"N","Withdrawn",-142,75,-142,75
"850",645405,6.4,1,2.94809688581315,NA,7.62209302325581,1.5,1.125,8.03475935828877,4.03571428571429,1.7,1.16666666666667,11.1527777777778,NA,1.35714285714286,1.83870967741935,1.66037735849057,89.7142857142857,87.2,"M","South West Region","Lower Than A Level","70-80%","35-55",0,120,"N","Pass",-115,NA,-115,NA
"851",645433,NA,NA,2.9622641509434,NA,2.71794871794872,2.5,1.5,3.32941176470588,1.33333333333333,NA,NA,2,NA,1.2,1.3448275862069,1,NA,88.75,"M","Scotland","A Level or Equivalent","30-40%","35-55",0,60,"N","Withdrawn",-79,164,-79,164
"852",645496,NA,1,2.09756097560976,1,6.14084507042254,2,2,5.46596858638743,1.81818181818182,1.66666666666667,1.5,7.2962962962963,NA,1.04347826086957,1.79245283018868,1.38709677419355,77.5,63.75,"M","South West Region","Lower Than A Level","0-10%","35-55",0,90,"Y","Fail",-155,NA,-155,NA
"853",645518,NA,1,2.98601398601399,NA,5.67647058823529,2,3.25,6.05381165919283,2.22222222222222,1,1.83333333333333,8.4622641509434,NA,1.84126984126984,1.88317757009346,1.23809523809524,77.8571428571429,83.4,"M","Scotland","Lower Than A Level","80-90%","35-55",0,60,"N","Fail",-51,NA,-51,NA
"854",645586,1,NA,4.92105263157895,2,3.95180722891566,2.33333333333333,1.5,4.14166666666667,3.13333333333333,1,1.33333333333333,10.0526315789474,NA,1.05263157894737,1.65942028985507,1.13333333333333,81.4285714285714,79.8,"M","Scotland","HE Qualification","10-20","0-35",0,90,"N","Pass",-63,NA,-63,NA
"855",645705,3.5,NA,1.78048780487805,26,3.14018691588785,1,1,8.54074074074074,2.5,1,1.41666666666667,16.8837209302326,NA,1.29166666666667,1.59880239520958,1.33333333333333,62.8571428571429,74,"M","Wales","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass",-56,NA,-56,NA
"856",645732,NA,NA,2.7258064516129,NA,3.03846153846154,2,1,7.34653465346535,4,1,1.42857142857143,13.8222222222222,NA,1.14285714285714,1.66304347826087,2.14285714285714,79.5714285714286,82,"M","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",-155,NA,-155,NA
"857",645784,1.625,NA,2.81592039800995,NA,3.8041958041958,1,1,4.79518072289157,2.375,1.16666666666667,1.14814814814815,10.0588235294118,NA,1.03846153846154,1.47428571428571,1.18421052631579,79.7142857142857,69.6,"F","Scotland","Lower Than A Level","10-20","0-35",0,90,"N","Pass",-106,NA,-106,NA
"858",645790,NA,NA,1,NA,2.45454545454545,1.5,NA,1.15384615384615,NA,NA,NA,1,NA,1.66666666666667,1.33333333333333,NA,NA,49,"M","West Midlands Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Fail",-150,NA,-150,NA
"859",645840,2.14285714285714,NA,3.48275862068966,1,6.59440559440559,1.33333333333333,3,6.74129353233831,3,1,1.3030303030303,9.61176470588235,NA,1.28,1.76712328767123,1.17894736842105,61.8571428571429,26.6,"M","Ireland","Lower Than A Level","90-100%","35-55",0,120,"N","Fail",-129,NA,-129,NA
"860",645880,1,1,2.84615384615385,NA,4.86486486486486,1,1.57142857142857,6.69491525423729,1,1,NA,13.7142857142857,NA,1.11764705882353,1.96808510638298,1,67.6666666666667,68.75,"M","Scotland","A Level or Equivalent","0-10%","0-35",0,60,"N","Fail",-91,NA,-91,NA
"861",645948,NA,1,3.44857142857143,NA,4.9438202247191,1,1,1.9,1.54545454545455,1,1.3,8.97260273972603,NA,1.04166666666667,1.62068965517241,1.07692307692308,81.5714285714286,80.75,"M","West Midlands Region","Lower Than A Level","20-30%","0-35",0,90,"N","Pass",-122,NA,-122,NA
"862",645960,NA,NA,2.62307692307692,NA,4.42253521126761,1,1.33333333333333,5.23577235772358,1.25,NA,1.5,9.43421052631579,NA,1.73913043478261,2.29906542056075,1.11764705882353,56.5714285714286,82,"F","Wales","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass",-15,NA,-15,NA
"863",645997,2.14285714285714,2,2.33112582781457,NA,4.44827586206897,1,4,6.04123711340206,2.71428571428571,1.07692307692308,1.22727272727273,7.39041095890411,NA,1.2258064516129,2.18942731277533,1.44444444444444,66.5714285714286,70.2,"M","London Region","HE Qualification","10-20","0-35",0,90,"N","Pass",-60,NA,-60,NA
"864",646015,4.33333333333333,NA,2.98198198198198,NA,2.80555555555556,1.5,1.27272727272727,5.33862433862434,4.26315789473684,1,1.16666666666667,11.6842105263158,NA,1.18518518518519,1.58278145695364,1.14705882352941,88.4285714285714,89.2,"M","South Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Distinction",-148,NA,-148,NA
"865",646017,3.25,NA,3.33285509325682,NA,5.24090909090909,1,1.33333333333333,5.1006160164271,2.33333333333333,1,1.125,8.21176470588235,NA,1.33333333333333,1.73061224489796,1.18421052631579,81.1428571428571,77.8,"M","South West Region","A Level or Equivalent","0-10%","0-35",0,90,"N","Pass",-154,NA,-154,NA
"866",646053,NA,NA,2.05128205128205,NA,4.54545454545455,2,1.66666666666667,6.96875,3.75,1.125,1.5,10.5714285714286,NA,1.34782608695652,1.96363636363636,1.32142857142857,79.7142857142857,85.8,"M","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,120,"Y","Pass",-87,NA,-87,NA
"867",646074,1,1.33333333333333,4.17757009345794,NA,5.425,1.5,1.33333333333333,7.67796610169492,3.33333333333333,1.11111111111111,1.27272727272727,9.25352112676056,NA,1.15384615384615,2.52059925093633,1.46153846153846,88.8571428571429,87,"M","London Region","Lower Than A Level","70-80%","35-55",0,90,"N","Pass",-35,NA,-35,NA
"868",646085,3.5,1.33333333333333,2.52671755725191,2,5.15,1.25,1.13333333333333,6.40983606557377,3.18181818181818,1.14285714285714,1.28571428571429,6.95614035087719,NA,1.56140350877193,1.56363636363636,1.3030303030303,89.2857142857143,92.4,"F","Yorkshire Region","A Level or Equivalent","60-70%","35-55",0,60,"N","Distinction",-36,NA,-36,NA
"869",646091,NA,NA,4.68,NA,3.04347826086957,1,3.5,3.73333333333333,NA,1,NA,17,NA,1.4,1.84615384615385,1,NA,76,"M","North Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Withdrawn",-70,12,-70,12
"870",646138,4,NA,2.88888888888889,NA,2.64912280701754,1,2,9.45283018867925,2.5,1,1.41666666666667,13.7777777777778,NA,1.30769230769231,1.51851851851852,1.5,77.5714285714286,88.4,"M","North Western Region","Lower Than A Level","80-90%","0-35",0,90,"N","Pass",-154,NA,-154,NA
"871",646313,3.66666666666667,1,3,NA,4.75,1.25,2,9.9025641025641,2.375,1.09090909090909,1.2,8.16483516483516,NA,1.36363636363636,2.19444444444444,1.5625,69.8571428571429,67.6,"F","Scotland","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",-109,NA,-109,NA
"872",646357,2.71428571428571,NA,2.90128755364807,1,4.23809523809524,1.14285714285714,1,5.92356687898089,2.02941176470588,1.125,1.13333333333333,7.39416058394161,NA,1.36842105263158,1.48524590163934,1.31481481481481,86.2857142857143,92.6,"M","Wales","Lower Than A Level","30-40%","35-55",0,60,"N","Distinction",-38,NA,-38,NA
"873",646402,1.5,1,2.22727272727273,NA,3.90298507462687,1.5,1,4.79081632653061,3.5,1.14285714285714,1,9.50746268656716,NA,1.41666666666667,1.76136363636364,1.58333333333333,87.4285714285714,93.2,"M","Scotland","Post Graduate Qualification","50-60%","0-35",0,120,"N","Pass",-94,NA,-94,NA
"874",646460,1.66666666666667,2,2.69642857142857,NA,4.03092783505155,1.33333333333333,1,9.7603305785124,4,1,1.25,12.6166666666667,NA,1.03846153846154,1.54421768707483,1.17391304347826,70.2857142857143,80.4,"M","South East Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass",-64,NA,-64,NA
"875",646539,NA,NA,2.89473684210526,NA,4.34920634920635,2,NA,5.42168674698795,1.33333333333333,1,1.75,12.4181818181818,NA,1.21428571428571,1.77678571428571,1,87.5714285714286,70.8,"F","Scotland","HE Qualification","0-10%","0-35",0,90,"N","Pass",-79,NA,-79,NA
"876",646540,2.4,1.5,2.49726775956284,NA,3.59803921568627,1.66666666666667,3,6.48616600790514,2.63636363636364,1,1.09375,11.6688741721854,NA,1.11764705882353,1.56476683937824,1.07407407407407,95.8571428571429,90.8,"M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Distinction",-24,NA,-24,NA
"877",646551,5.25,1,1.62962962962963,NA,3.54819277108434,1.2,1.25,8.18766756032172,2.44444444444444,1.16666666666667,1.125,10.5885714285714,NA,1.53731343283582,2.07720588235294,1.43478260869565,83.4285714285714,86.2,"M","London Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Pass",-150,NA,-150,NA
"878",646638,NA,NA,1.97142857142857,NA,2.76785714285714,1,NA,4.25974025974026,NA,NA,NA,12.1,NA,1.2,1.52222222222222,3,87.1428571428571,70.2,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",-17,NA,-17,NA
"879",646670,2.66666666666667,NA,2.90697674418605,NA,4.89473684210526,2,4.07142857142857,6.01990049751244,NA,NA,NA,15.4603174603175,NA,1.04,2.14,1.36363636363636,76.4285714285714,67.8,"M","South East Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",-155,NA,-155,NA
"880",646734,NA,NA,1.83783783783784,NA,3.27586206896552,NA,2,4.76470588235294,NA,NA,NA,1,NA,1.5,1.54166666666667,NA,NA,64.5,"M","Scotland","A Level or Equivalent","50-60%","0-35",0,90,"N","Withdrawn",-70,196,-70,196
"881",646742,NA,NA,2.375,NA,3.83333333333333,1,1.5,3.04347826086957,1.5,1,NA,1,NA,1.28571428571429,2.13157894736842,1,NA,62,"M","North Western Region","A Level or Equivalent","60-70%","0-35",0,210,"N","Withdrawn",-122,75,-122,75
"882",646750,1,NA,2.29126213592233,NA,2.54651162790698,1.5,2.125,4.04255319148936,1.58333333333333,NA,1.0625,10.40625,NA,1.27272727272727,1.48672566371681,1.4,88.2857142857143,87,"M","North Region","A Level or Equivalent","","0-35",0,120,"N","Pass",-87,NA,-87,NA
"883",646778,1.5,NA,3.78468899521531,NA,4.35087719298246,1.66666666666667,1.5,9.61363636363636,6,1,1.5,7.64444444444444,NA,1.26923076923077,2.03629032258065,1.5,89.7142857142857,83.8,"M","London Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Distinction",-129,NA,-129,NA
"884",646807,NA,NA,1.84375,NA,3.25396825396825,1,1,5.98347107438016,2,1,1.5,8.29032258064516,NA,1.17391304347826,1.7593984962406,1.07692307692308,87.6666666666667,83.6666666666667,"M","East Midlands Region","Lower Than A Level","50-60%","0-35",0,180,"N","Withdrawn",-22,137,-22,137
"885",646990,1,NA,2.42307692307692,NA,3.16981132075472,1,1,4.79320113314448,2.88888888888889,1,1.36363636363636,8.06106870229008,NA,1.17647058823529,1.76763485477178,1.28571428571429,87.2857142857143,89.6,"M","East Midlands Region","A Level or Equivalent","30-40%","35-55",0,120,"N","Pass",-155,NA,-155,NA
"886",647005,NA,NA,2.73913043478261,NA,3.32258064516129,1.75,11,6.61904761904762,3.1,1,1.71428571428571,13.1666666666667,NA,1.125,1.9,1.125,79,91,"M","West Midlands Region","Lower Than A Level","40-50%","0-35",0,60,"N","Withdrawn",-112,12,-112,12
"887",647033,NA,NA,2.4,NA,2.69230769230769,1,1,2.65,1,1,NA,1,NA,1.25,2,NA,NA,70,"M","Yorkshire Region","Lower Than A Level","10-20","0-35",0,120,"Y","Withdrawn",-28,12,-28,12
"888",647040,6,NA,4.34736842105263,NA,4.72307692307692,1.6,1.34782608695652,7.08296943231441,2.54054054054054,1,1.625,12.9591836734694,NA,1.33333333333333,1.57425742574257,1.67692307692308,75.7142857142857,82,"M","London Region","A Level or Equivalent","30-40%","35-55",0,120,"N","Pass",-37,NA,-37,NA
"889",647045,NA,NA,4.92857142857143,NA,7.41379310344828,1.5,1,6.84126984126984,1.25,2,NA,7.3,NA,2.2,2.775,1.04545454545455,NA,48,"F","Wales","Lower Than A Level","0-10%","35-55",0,90,"N","Fail",-150,NA,-150,NA
"890",647154,NA,NA,3.50877192982456,NA,2.97402597402597,3,NA,6.03875968992248,5.25,1,1.66666666666667,14.5079365079365,NA,1.08,1.75471698113208,1.47058823529412,67,65.6,"M","London Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",-143,NA,-143,NA
"891",647169,2.16666666666667,2,1.79329608938547,NA,3.55833333333333,1,7,8.09452736318408,2.09090909090909,1.88888888888889,1.42307692307692,8.82666666666667,NA,1.04761904761905,1.52380952380952,1.40909090909091,92.8571428571429,91.6,"M","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Distinction",-129,NA,-129,NA
"892",647171,NA,NA,2.21428571428571,NA,3.33333333333333,1.33333333333333,1,2.95,NA,1,NA,1,NA,1.14285714285714,1.67857142857143,1.5,NA,68,"M","London Region","Lower Than A Level","10-20","0-35",0,120,"Y","Fail",-154,NA,-154,NA
"893",647210,NA,NA,3.36607142857143,NA,5.08695652173913,1,2,6.71428571428571,2.89473684210526,NA,1.5,8.5,NA,1.125,1.57142857142857,1,NA,80,"M","Yorkshire Region","Lower Than A Level","20-30%","0-35",0,60,"N","Withdrawn",-153,54,-153,54
"894",647320,NA,NA,3.27896995708155,NA,4.94067796610169,2.33333333333333,1,6.24503311258278,1.72727272727273,1,1.5,14.4583333333333,NA,1.2258064516129,1.84920634920635,1.9047619047619,87,84.2,"F","Ireland","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",-23,NA,-23,NA
"895",647324,4.5,1,2.75842696629213,NA,5.30434782608696,1,1.29545454545455,6.71647509578544,2.21428571428571,1.28571428571429,1.375,12.9466666666667,NA,1.32352941176471,1.39655172413793,1.15789473684211,87.5714285714286,88.6,"M","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,"Y","Distinction",-154,NA,-154,NA
"896",647339,NA,NA,3.45205479452055,NA,4.42857142857143,1,2.5,2.02702702702703,2,1,NA,4.42857142857143,NA,1.41025641025641,1.63333333333333,1,NA,85,"M","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,90,"N","Fail",-127,NA,-127,NA
"897",647348,NA,NA,8.45454545454546,NA,5.5,2,NA,4.68181818181818,1,NA,NA,3.66666666666667,NA,1,2.2,1,NA,69,"F","South East Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Withdrawn",-141,12,-141,12
"898",647391,NA,NA,2.8,NA,3.2,1,2,4.05042016806723,NA,1,NA,15.7611940298507,NA,1.20689655172414,1.696,1.2,76.2857142857143,74.6,"F","Scotland","HE Qualification","0-10%","0-35",0,150,"N","Pass",-78,NA,-78,NA
"899",647398,2,NA,1.91578947368421,NA,3.37301587301587,1.33333333333333,NA,8.77639751552795,3.8,1.5,NA,9.93939393939394,NA,1.11111111111111,1.61313868613139,1.5,71.2857142857143,77,"M","South Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Pass",-155,NA,-155,NA
"900",647399,2.6,1,3.49107142857143,NA,7.32432432432432,2,2,5.68168168168168,2.55555555555556,1,1.21428571428571,8.75221238938053,NA,1.26829268292683,1.63636363636364,1.31818181818182,87.5714285714286,85.2,"F","East Midlands Region","A Level or Equivalent","50-60%","0-35",0,120,"Y","Pass",-154,NA,-154,NA
"901",647417,NA,NA,NA,NA,2.16666666666667,NA,NA,1.22222222222222,NA,NA,NA,9,NA,1,1.3125,1,90.5,NA,"M","West Midlands Region","A Level or Equivalent","10-20","0-35",0,120,"Y","Withdrawn",-77,12,-77,12
"902",647425,2.73333333333333,1,3.83189655172414,NA,5.36305732484076,1.35294117647059,1.25,7.66822429906542,1.96969696969697,1.11764705882353,1.23809523809524,8.06756756756757,NA,1.375,1.73160762942779,1.1656050955414,78.2857142857143,62.2,"F","Wales","Lower Than A Level","80-90%","35-55",0,120,"N","Pass",-16,NA,-16,NA
"903",647485,NA,NA,2.36082474226804,NA,4.50413223140496,1.4,NA,4.35350318471338,3,1,NA,11.7903225806452,NA,1.25925925925926,1.77165354330709,1.86666666666667,78.1428571428571,62.8,"M","Ireland","A Level or Equivalent","90-100%","0-35",0,60,"Y","Pass",-60,NA,-60,NA
